time,"40.4774,-74.2591","40.4774,-74.2297","40.4774,-74.2003","40.4774,-74.1709","40.4774,-74.1415","40.4774,-74.1121","40.4774,-74.0827","40.4774,-74.0533","40.4774,-74.0239","40.4774,-73.9945","40.4774,-73.9650","40.4774,-73.9356","40.4774,-73.9062","40.4774,-73.8768","40.4774,-73.8474","40.4774,-73.8180","40.4774,-73.7886","40.4774,-73.7592","40.4774,-73.7298","40.4774,-73.7004","40.5263,-74.2591","40.5263,-74.2297","40.5263,-74.2003","40.5263,-74.1709","40.5263,-74.1415","40.5263,-74.1121","40.5263,-74.0827","40.5263,-74.0533","40.5263,-74.0239","40.5263,-73.9945","40.5263,-73.9650","40.5263,-73.9356","40.5263,-73.9062","40.5263,-73.8768","40.5263,-73.8474","40.5263,-73.8180","40.5263,-73.7886","40.5263,-73.7592","40.5263,-73.7298","40.5263,-73.7004","40.5752,-74.2591","40.5752,-74.2297","40.5752,-74.2003","40.5752,-74.1709","40.5752,-74.1415","40.5752,-74.1121","40.5752,-74.0827","40.5752,-74.0533","40.5752,-74.0239","40.5752,-73.9945","40.5752,-73.9650","40.5752,-73.9356","40.5752,-73.9062","40.5752,-73.8768","40.5752,-73.8474","40.5752,-73.8180","40.5752,-73.7886","40.5752,-73.7592","40.5752,-73.7298","40.5752,-73.7004","40.6241,-74.2591","40.6241,-74.2297","40.6241,-74.2003","40.6241,-74.1709","40.6241,-74.1415","40.6241,-74.1121","40.6241,-74.0827","40.6241,-74.0533","40.6241,-74.0239","40.6241,-73.9945","40.6241,-73.9650","40.6241,-73.9356","40.6241,-73.9062","40.6241,-73.8768","40.6241,-73.8474","40.6241,-73.8180","40.6241,-73.7886","40.6241,-73.7592","40.6241,-73.7298","40.6241,-73.7004","40.6730,-74.2591","40.6730,-74.2297","40.6730,-74.2003","40.6730,-74.1709","40.6730,-74.1415","40.6730,-74.1121","40.6730,-74.0827","40.6730,-74.0533","40.6730,-74.0239","40.6730,-73.9945","40.6730,-73.9650","40.6730,-73.9356","40.6730,-73.9062","40.6730,-73.8768","40.6730,-73.8474","40.6730,-73.8180","40.6730,-73.7886","40.6730,-73.7592","40.6730,-73.7298","40.6730,-73.7004","40.7220,-74.2591","40.7220,-74.2297","40.7220,-74.2003","40.7220,-74.1709","40.7220,-74.1415","40.7220,-74.1121","40.7220,-74.0827","40.7220,-74.0533","40.7220,-74.0239","40.7220,-73.9945","40.7220,-73.9650","40.7220,-73.9356","40.7220,-73.9062","40.7220,-73.8768","40.7220,-73.8474","40.7220,-73.8180","40.7220,-73.7886","40.7220,-73.7592","40.7220,-73.7298","40.7220,-73.7004","40.7709,-74.2591","40.7709,-74.2297","40.7709,-74.2003","40.7709,-74.1709","40.7709,-74.1415","40.7709,-74.1121","40.7709,-74.0827","40.7709,-74.0533","40.7709,-74.0239","40.7709,-73.9945","40.7709,-73.9650","40.7709,-73.9356","40.7709,-73.9062","40.7709,-73.8768","40.7709,-73.8474","40.7709,-73.8180","40.7709,-73.7886","40.7709,-73.7592","40.7709,-73.7298","40.7709,-73.7004","40.8198,-74.2591","40.8198,-74.2297","40.8198,-74.2003","40.8198,-74.1709","40.8198,-74.1415","40.8198,-74.1121","40.8198,-74.0827","40.8198,-74.0533","40.8198,-74.0239","40.8198,-73.9945","40.8198,-73.9650","40.8198,-73.9356","40.8198,-73.9062","40.8198,-73.8768","40.8198,-73.8474","40.8198,-73.8180","40.8198,-73.7886","40.8198,-73.7592","40.8198,-73.7298","40.8198,-73.7004","40.8687,-74.2591","40.8687,-74.2297","40.8687,-74.2003","40.8687,-74.1709","40.8687,-74.1415","40.8687,-74.1121","40.8687,-74.0827","40.8687,-74.0533","40.8687,-74.0239","40.8687,-73.9945","40.8687,-73.9650","40.8687,-73.9356","40.8687,-73.9062","40.8687,-73.8768","40.8687,-73.8474","40.8687,-73.8180","40.8687,-73.7886","40.8687,-73.7592","40.8687,-73.7298","40.8687,-73.7004","40.9176,-74.2591","40.9176,-74.2297","40.9176,-74.2003","40.9176,-74.1709","40.9176,-74.1415","40.9176,-74.1121","40.9176,-74.0827","40.9176,-74.0533","40.9176,-74.0239","40.9176,-73.9945","40.9176,-73.9650","40.9176,-73.9356","40.9176,-73.9062","40.9176,-73.8768","40.9176,-73.8474","40.9176,-73.8180","40.9176,-73.7886","40.9176,-73.7592","40.9176,-73.7298","40.9176,-73.7004"
2016/7/12 21:30,18,35,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,27,26,35,42,42,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,20,42,43,49,45,38,9,5,0,0,0,0,0,0,0,0,0,0,0,3,6,18,34,23,21,19,42,21,10,2,0,0,0,0,0,0,0,0,0,1,0,6,4,5,19,22,4,4,8,0,0,0,0,0,0,0,0,0,0,1,10,13,6,2,0,3,9,6,1,0,0,0,0,0,0,0,0,0,0,1,4,3,3,8,4,0,1,8,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/12 22:00,16,14,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,27,37,47,25,1,9,0,0,0,0,0,0,0,0,0,0,0,0,3,7,30,45,37,44,29,10,1,0,0,0,0,0,0,0,0,0,0,0,1,5,21,41,23,18,13,33,12,5,2,0,0,0,0,0,0,0,0,0,0,1,5,0,6,14,14,4,3,5,0,0,0,0,0,0,0,0,0,0,0,10,11,8,1,2,1,7,8,2,0,0,0,0,0,0,0,0,0,0,4,5,12,2,3,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/12 22:30,3,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,15,27,45,32,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,37,30,34,45,22,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,11,26,29,12,5,25,8,5,3,0,0,0,0,0,0,0,0,0,2,0,1,1,1,4,15,4,1,5,0,0,0,0,0,0,0,0,0,0,0,14,8,5,0,2,2,4,3,0,0,0,0,0,0,0,0,0,0,0,1,5,6,3,1,2,0,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/12 23:00,3,5,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,15,24,31,23,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,14,34,32,28,27,18,14,7,0,0,0,0,0,0,0,0,0,0,0,0,2,12,25,15,8,3,12,5,9,3,0,0,0,0,0,0,0,0,0,2,1,0,2,2,8,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,6,1,0,0,3,5,1,0,0,0,0,0,0,0,0,0,0,1,1,7,0,6,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/12 23:30,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,7,20,16,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,18,16,13,16,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,11,15,16,11,6,13,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,4,0,7,0,0,0,0,0,0,0,0,0,0,0,11,19,7,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,2,6,2,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/13 0:00,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,19,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,16,8,8,11,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,11,11,7,5,9,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,8,1,1,3,0,0,0,0,0,0,0,0,0,0,0,5,8,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/13 0:30,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,8,11,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,9,6,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,7,2,5,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/13 1:00,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,8,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,8,3,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,4,1,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/13 1:30,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/13 2:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/13 2:30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/13 3:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/13 3:30,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/13 4:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/13 4:30,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,0,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/13 5:00,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,4,18,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,3,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/13 5:30,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,4,8,5,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,8,8,17,30,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,9,19,11,8,14,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,7,7,2,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/13 6:00,6,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5,19,18,24,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,14,11,68,54,8,6,0,0,0,0,0,0,0,0,0,0,0,1,7,22,21,18,23,19,13,15,9,7,0,0,0,0,0,0,0,0,0,0,1,0,9,5,14,16,4,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,3,4,4,2,0,0,0,0,0,0,0,0,0,0,1,1,4,2,2,0,0,2,12,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/13 6:30,8,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,16,23,35,34,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,29,31,30,98,80,23,11,0,0,0,0,0,0,0,0,0,0,0,1,17,42,44,39,19,43,21,23,14,8,0,0,0,0,0,0,0,0,0,0,0,2,10,7,38,36,4,5,14,0,0,0,0,0,0,0,0,0,0,0,9,7,3,2,3,2,13,6,2,0,0,0,0,0,0,0,0,0,0,2,5,2,1,3,1,0,2,23,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/13 7:00,14,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,19,33,47,30,2,5,0,0,0,0,0,0,0,0,0,0,0,0,2,13,23,19,37,110,75,18,13,0,0,0,0,0,0,0,0,0,0,0,2,21,60,82,33,23,46,39,27,28,11,0,0,0,0,0,0,0,0,0,0,1,9,9,13,18,38,10,6,20,0,0,0,0,0,0,0,0,0,0,0,6,4,6,1,6,0,17,10,7,0,0,0,0,0,0,0,0,0,0,1,5,4,2,2,1,0,4,34,9,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/13 7:30,23,29,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,24,40,64,64,3,14,0,0,0,0,0,0,0,0,0,0,0,0,3,25,32,52,49,146,83,29,26,0,0,0,0,0,0,0,0,0,0,0,2,33,87,101,73,59,67,53,34,41,18,0,0,0,0,0,0,0,0,0,2,2,10,25,12,45,58,20,8,28,0,0,0,0,0,0,0,0,0,0,0,19,6,9,2,1,3,24,25,14,0,0,0,0,0,0,0,0,0,0,4,13,10,3,4,1,0,7,52,10,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/13 8:00,24,41,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,32,27,68,77,72,4,25,0,0,0,0,0,0,0,0,0,0,0,0,2,33,62,69,85,173,72,34,22,0,0,0,0,0,0,0,0,0,0,0,3,51,89,158,73,72,79,69,63,50,22,0,0,0,0,0,0,0,0,0,1,8,25,21,19,48,64,18,8,43,0,0,0,0,0,0,0,0,0,0,3,22,15,14,1,7,2,32,22,11,0,0,0,0,0,0,0,0,0,0,4,8,30,12,4,3,0,12,71,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/13 8:30,28,43,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,61,53,90,95,103,9,41,0,0,0,0,0,0,0,0,0,0,0,0,4,71,117,117,113,169,87,34,44,0,0,0,0,0,0,0,0,0,0,0,5,49,57,121,104,86,134,113,50,39,22,0,0,0,0,0,0,0,0,0,0,4,15,27,42,63,80,40,13,31,0,0,0,0,0,0,0,0,0,0,2,16,17,15,2,8,1,38,19,9,0,0,0,0,0,0,0,0,0,0,7,15,18,11,7,0,0,12,41,12,0,0,0,0,0,0,0,0,0,0,3,1,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/13 9:00,22,45,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,53,43,79,90,81,5,13,0,0,0,0,0,0,0,0,0,0,0,0,4,41,79,110,103,147,56,30,12,0,0,0,0,0,0,0,0,0,0,0,1,34,48,80,69,100,109,93,52,23,12,0,0,0,0,0,0,0,0,0,2,7,5,18,39,51,49,32,22,18,0,0,0,0,0,0,0,0,0,0,0,19,23,9,0,1,2,28,20,5,0,0,0,0,0,0,0,0,0,0,5,19,20,2,6,3,0,13,24,3,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/13 9:30,10,23,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,35,41,59,72,51,7,17,0,0,0,0,0,0,0,0,0,0,0,0,2,40,70,56,106,106,47,15,12,0,0,0,0,0,0,0,0,0,0,0,1,17,48,71,53,53,77,61,27,12,4,0,0,0,0,0,0,0,0,0,1,1,4,11,13,21,53,28,9,13,0,0,0,0,0,0,0,0,0,0,4,22,16,1,2,2,1,21,8,6,0,0,0,0,0,0,0,0,0,0,3,14,10,6,1,2,0,8,7,5,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/13 10:00,13,15,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,31,26,27,34,32,4,5,0,0,0,0,0,0,0,0,0,0,0,0,2,16,44,43,68,75,37,18,2,0,0,0,0,0,0,0,0,0,0,0,0,16,26,45,33,48,45,54,15,12,2,0,0,0,0,0,0,0,0,0,2,1,0,8,12,24,35,18,3,7,0,0,0,0,0,0,0,0,0,0,1,8,8,8,1,2,2,12,2,1,0,0,0,0,0,0,0,0,0,0,2,10,13,1,4,1,0,8,9,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/13 10:30,12,10,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,29,35,25,39,38,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,33,44,74,55,32,10,4,0,0,0,0,0,0,0,0,0,0,0,5,8,26,27,26,30,36,46,28,9,0,0,0,0,0,0,0,0,0,0,1,1,1,5,4,20,45,32,3,4,0,0,0,0,0,0,0,0,0,0,0,13,10,7,3,2,1,14,8,7,0,0,0,0,0,0,0,0,0,0,2,8,5,1,1,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/13 11:00,11,18,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,30,31,26,35,36,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3,22,27,38,65,40,25,10,4,0,0,0,0,0,0,0,0,0,0,0,3,6,18,22,23,33,50,49,19,5,3,0,0,0,0,0,0,0,0,0,1,1,2,5,7,13,26,29,1,12,0,0,0,0,0,0,0,0,0,0,0,7,4,5,0,3,2,15,9,4,0,0,0,0,0,0,0,0,0,0,1,3,2,5,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
