time,"40.4774,-74.2591","40.4774,-74.2297","40.4774,-74.2003","40.4774,-74.1709","40.4774,-74.1415","40.4774,-74.1121","40.4774,-74.0827","40.4774,-74.0533","40.4774,-74.0239","40.4774,-73.9945","40.4774,-73.9650","40.4774,-73.9356","40.4774,-73.9062","40.4774,-73.8768","40.4774,-73.8474","40.4774,-73.8180","40.4774,-73.7886","40.4774,-73.7592","40.4774,-73.7298","40.4774,-73.7004","40.5263,-74.2591","40.5263,-74.2297","40.5263,-74.2003","40.5263,-74.1709","40.5263,-74.1415","40.5263,-74.1121","40.5263,-74.0827","40.5263,-74.0533","40.5263,-74.0239","40.5263,-73.9945","40.5263,-73.9650","40.5263,-73.9356","40.5263,-73.9062","40.5263,-73.8768","40.5263,-73.8474","40.5263,-73.8180","40.5263,-73.7886","40.5263,-73.7592","40.5263,-73.7298","40.5263,-73.7004","40.5752,-74.2591","40.5752,-74.2297","40.5752,-74.2003","40.5752,-74.1709","40.5752,-74.1415","40.5752,-74.1121","40.5752,-74.0827","40.5752,-74.0533","40.5752,-74.0239","40.5752,-73.9945","40.5752,-73.9650","40.5752,-73.9356","40.5752,-73.9062","40.5752,-73.8768","40.5752,-73.8474","40.5752,-73.8180","40.5752,-73.7886","40.5752,-73.7592","40.5752,-73.7298","40.5752,-73.7004","40.6241,-74.2591","40.6241,-74.2297","40.6241,-74.2003","40.6241,-74.1709","40.6241,-74.1415","40.6241,-74.1121","40.6241,-74.0827","40.6241,-74.0533","40.6241,-74.0239","40.6241,-73.9945","40.6241,-73.9650","40.6241,-73.9356","40.6241,-73.9062","40.6241,-73.8768","40.6241,-73.8474","40.6241,-73.8180","40.6241,-73.7886","40.6241,-73.7592","40.6241,-73.7298","40.6241,-73.7004","40.6730,-74.2591","40.6730,-74.2297","40.6730,-74.2003","40.6730,-74.1709","40.6730,-74.1415","40.6730,-74.1121","40.6730,-74.0827","40.6730,-74.0533","40.6730,-74.0239","40.6730,-73.9945","40.6730,-73.9650","40.6730,-73.9356","40.6730,-73.9062","40.6730,-73.8768","40.6730,-73.8474","40.6730,-73.8180","40.6730,-73.7886","40.6730,-73.7592","40.6730,-73.7298","40.6730,-73.7004","40.7220,-74.2591","40.7220,-74.2297","40.7220,-74.2003","40.7220,-74.1709","40.7220,-74.1415","40.7220,-74.1121","40.7220,-74.0827","40.7220,-74.0533","40.7220,-74.0239","40.7220,-73.9945","40.7220,-73.9650","40.7220,-73.9356","40.7220,-73.9062","40.7220,-73.8768","40.7220,-73.8474","40.7220,-73.8180","40.7220,-73.7886","40.7220,-73.7592","40.7220,-73.7298","40.7220,-73.7004","40.7709,-74.2591","40.7709,-74.2297","40.7709,-74.2003","40.7709,-74.1709","40.7709,-74.1415","40.7709,-74.1121","40.7709,-74.0827","40.7709,-74.0533","40.7709,-74.0239","40.7709,-73.9945","40.7709,-73.9650","40.7709,-73.9356","40.7709,-73.9062","40.7709,-73.8768","40.7709,-73.8474","40.7709,-73.8180","40.7709,-73.7886","40.7709,-73.7592","40.7709,-73.7298","40.7709,-73.7004","40.8198,-74.2591","40.8198,-74.2297","40.8198,-74.2003","40.8198,-74.1709","40.8198,-74.1415","40.8198,-74.1121","40.8198,-74.0827","40.8198,-74.0533","40.8198,-74.0239","40.8198,-73.9945","40.8198,-73.9650","40.8198,-73.9356","40.8198,-73.9062","40.8198,-73.8768","40.8198,-73.8474","40.8198,-73.8180","40.8198,-73.7886","40.8198,-73.7592","40.8198,-73.7298","40.8198,-73.7004","40.8687,-74.2591","40.8687,-74.2297","40.8687,-74.2003","40.8687,-74.1709","40.8687,-74.1415","40.8687,-74.1121","40.8687,-74.0827","40.8687,-74.0533","40.8687,-74.0239","40.8687,-73.9945","40.8687,-73.9650","40.8687,-73.9356","40.8687,-73.9062","40.8687,-73.8768","40.8687,-73.8474","40.8687,-73.8180","40.8687,-73.7886","40.8687,-73.7592","40.8687,-73.7298","40.8687,-73.7004","40.9176,-74.2591","40.9176,-74.2297","40.9176,-74.2003","40.9176,-74.1709","40.9176,-74.1415","40.9176,-74.1121","40.9176,-74.0827","40.9176,-74.0533","40.9176,-74.0239","40.9176,-73.9945","40.9176,-73.9650","40.9176,-73.9356","40.9176,-73.9062","40.9176,-73.8768","40.9176,-73.8474","40.9176,-73.8180","40.9176,-73.7886","40.9176,-73.7592","40.9176,-73.7298","40.9176,-73.7004"
2015/1/14 22:30,50,83,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,88,281,369,387,157,11,15,0,1,0,0,0,0,0,0,0,0,0,0,0,47,390,368,485,563,424,146,21,3,0,0,0,0,0,0,0,0,0,0,0,6,178,248,372,461,849,843,229,135,22,0,0,0,0,0,0,0,0,0,0,3,0,10,12,155,718,456,19,57,112,27,5,0,0,0,0,0,0,0,0,18,14,3,0,1,76,185,241,71,14,23,25,17,2,0,0,0,0,0,1,9,6,2,3,9,0,25,118,134,26,8,6,5,4,1,0,0,0,0,6,1,0,0,0,20,8,2,0,0,7,10,3,3,2,2,3,1,0,0,0,0,0,0,0,6,3,6,1,0,0,1,2,0,0,0,0,0,0,3,0,1,0,0,0,0,1,5,5,0,0,0,0,3,0,0,0,0,0,0
2015/1/14 23:00,50,54,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,74,81,236,378,377,150,13,6,0,0,0,0,0,0,0,0,0,0,0,0,2,26,382,306,389,393,261,143,15,4,0,0,0,0,0,0,0,0,0,0,3,5,176,214,262,438,599,560,162,102,14,0,0,0,0,0,0,0,0,0,0,2,2,3,18,125,633,364,12,27,82,36,10,0,0,0,0,0,0,0,2,34,13,6,0,2,96,152,201,52,7,23,18,15,0,0,0,0,0,0,2,13,8,4,1,8,1,24,115,82,16,15,9,3,11,2,0,0,0,0,3,4,1,1,0,18,10,0,0,0,9,12,3,1,0,1,3,3,0,0,0,0,0,0,0,3,4,6,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,3,1,6,2,1,0,0,1,1,0,0,0,0,0,0
2015/1/14 23:30,29,44,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,58,79,179,366,361,145,8,11,0,0,0,0,0,0,0,0,0,0,0,0,1,28,381,276,293,303,182,124,14,1,0,1,0,0,0,0,0,0,0,0,0,5,155,211,229,315,449,456,136,63,12,0,0,0,0,0,0,0,0,0,0,3,0,2,20,107,467,290,2,20,53,30,12,0,0,0,0,0,0,0,1,36,29,4,2,2,53,103,119,28,5,23,16,8,0,0,0,0,0,0,3,31,9,4,2,9,2,20,72,80,19,10,11,2,2,4,0,0,0,0,4,0,1,0,1,14,6,1,0,0,6,11,3,3,0,0,4,2,0,0,1,0,0,0,1,3,8,7,2,0,0,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0
2015/1/15 0:00,29,30,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,41,109,275,297,93,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,28,259,190,220,276,172,93,19,1,0,0,0,0,0,0,0,0,0,0,0,5,145,166,178,262,352,357,98,64,14,0,0,0,0,0,0,0,0,0,0,2,0,1,13,75,349,195,9,27,71,26,7,0,0,0,0,0,0,0,5,35,19,0,0,3,53,90,102,25,7,16,17,7,0,0,0,0,0,0,2,21,11,3,3,5,2,13,61,54,20,8,8,4,8,3,0,0,0,0,2,0,0,0,0,11,8,0,0,0,5,11,3,3,1,0,3,2,0,0,0,0,0,0,1,5,2,19,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,2,4,5,3,0,0,0,0,0,1,0,0,0,0,1
2015/1/15 0:30,18,22,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,53,88,181,246,70,9,3,0,0,0,0,0,0,0,0,0,0,0,0,1,23,195,174,135,174,148,81,12,1,0,0,0,0,0,0,0,0,0,0,2,1,100,136,134,194,231,282,58,42,8,0,0,0,0,0,0,0,0,0,0,0,0,2,7,62,260,156,4,27,33,23,4,0,0,0,0,0,0,0,0,24,8,2,0,0,21,45,65,23,3,14,9,4,1,0,0,0,0,0,1,11,3,0,1,3,0,5,37,32,10,5,7,4,7,1,0,0,0,0,6,5,2,0,0,15,7,0,0,0,6,7,4,2,1,0,3,2,0,0,1,0,0,0,0,4,4,10,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,6,4,0,0,0,0,0,0,0,0,0,0,0
2015/1/15 1:00,14,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,28,73,144,209,61,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,157,120,107,167,108,57,5,1,0,0,0,0,0,0,0,0,0,0,0,2,94,118,93,150,164,227,37,47,3,0,0,0,0,0,0,0,0,0,0,2,1,1,7,42,212,99,2,13,31,15,4,0,0,0,0,0,0,0,2,18,11,0,0,1,20,42,45,6,3,8,9,3,0,0,0,0,0,0,0,9,6,3,1,2,0,5,27,38,13,4,7,3,8,1,0,0,0,0,6,0,0,0,0,13,6,0,0,0,3,5,1,4,1,0,0,2,0,0,2,0,0,0,0,3,6,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0
2015/1/15 1:30,11,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,50,128,181,52,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,131,72,86,117,76,42,6,1,0,0,0,0,0,0,0,0,0,0,0,2,80,99,86,121,139,176,22,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,167,68,3,4,23,10,4,0,0,0,0,0,0,0,0,24,7,0,0,0,1,38,30,9,1,11,8,2,0,0,0,0,0,0,1,7,0,1,2,7,1,3,25,26,9,3,2,1,6,0,0,0,0,0,3,1,0,0,1,6,4,0,0,0,6,6,2,2,0,1,2,1,0,0,2,0,0,0,0,1,0,9,2,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,3,7,4,2,0,0,0,0,0,0,0,0,0,0,0
2015/1/15 2:00,6,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,48,105,153,56,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,98,62,66,96,63,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,54,80,52,110,93,127,18,16,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,29,143,27,0,9,17,10,5,0,0,0,0,0,0,0,0,9,9,1,0,1,9,27,23,5,3,6,6,7,0,0,0,0,0,0,1,5,2,1,2,6,0,4,16,22,6,8,5,1,5,2,0,0,0,0,0,3,0,0,1,6,4,0,0,0,3,5,4,2,0,1,1,2,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0,1,0,1,1,0,0,0,0
2015/1/15 2:30,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,38,71,109,79,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,95,40,40,61,41,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,53,66,45,63,80,95,22,19,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,9,100,30,0,6,10,4,2,0,0,0,0,0,0,0,1,11,11,0,0,0,8,16,18,9,2,7,10,4,0,0,0,0,0,0,2,10,1,1,1,8,0,2,8,13,4,2,5,0,3,0,0,0,0,0,3,0,2,0,1,2,4,0,0,1,2,1,3,1,1,1,0,1,0,0,2,0,0,0,0,1,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2015/1/15 3:00,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,18,70,91,102,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,76,31,16,52,34,41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,37,59,37,48,49,73,9,18,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,13,69,25,0,4,12,4,1,0,0,0,0,0,0,0,0,9,7,2,0,0,5,24,12,4,3,3,5,1,0,0,0,0,0,0,0,10,1,1,1,1,0,1,15,16,9,0,1,0,3,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,2,4,1,1,0,0,1,0,0,0,0,0,0,0,0,2,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2015/1/15 3:30,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,17,42,62,94,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,73,39,36,36,43,32,2,0,0,0,0,0,0,0,0,0,0,0,0,1,31,48,22,32,46,52,12,11,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,10,49,22,1,3,15,3,2,0,0,0,0,0,0,0,0,9,8,0,0,0,6,18,12,6,2,6,3,1,0,0,0,0,0,0,0,5,1,0,0,2,0,2,6,20,6,2,2,1,0,0,0,0,0,0,2,0,0,0,2,2,1,0,0,0,3,5,2,2,0,0,0,1,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2015/1/15 4:00,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,22,53,60,67,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,38,21,32,43,42,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,29,37,30,37,40,75,9,7,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,10,53,17,0,3,15,3,2,0,0,0,0,0,0,0,0,2,6,0,0,0,10,22,13,4,1,3,0,5,0,0,0,0,0,0,1,5,1,1,0,5,0,2,8,5,3,1,3,2,5,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,5,3,0,1,1,2,0,0,0,1,0,0,0,0,4,2,4,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0
2015/1/15 4:30,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,6,20,36,31,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,33,18,31,54,37,31,4,1,0,0,0,0,0,0,0,0,0,0,1,0,29,37,27,29,36,46,10,5,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,18,44,19,1,2,14,7,2,0,0,0,0,0,0,0,0,7,4,0,0,0,6,21,28,8,0,10,6,3,0,0,0,0,0,0,1,3,0,1,0,0,0,4,19,20,4,4,3,0,4,0,0,0,0,0,1,0,0,0,1,1,3,0,1,0,2,7,3,1,1,1,0,0,0,0,0,0,0,0,0,4,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,2,0,0,0,0,0,0,1,0,0,0,0
2015/1/15 5:00,5,9,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,8,14,27,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,20,18,30,69,65,33,12,3,0,0,0,0,0,0,0,0,0,0,0,0,22,27,36,42,34,43,21,17,5,0,0,0,0,0,0,0,0,0,0,0,0,4,2,24,34,23,4,14,34,9,3,0,0,0,0,0,0,0,2,5,1,0,0,1,10,30,27,17,3,8,5,1,1,0,0,0,0,0,1,2,1,0,0,3,2,5,33,34,5,5,3,0,2,1,0,0,0,0,0,1,0,0,0,5,5,1,0,0,6,5,5,1,2,0,1,0,0,0,0,0,0,0,0,4,1,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0
2015/1/15 5:30,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,29,52,49,20,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,37,50,57,148,227,39,11,4,0,0,0,0,0,0,0,0,0,0,1,1,36,84,79,72,81,83,33,39,8,0,0,0,0,0,0,0,0,0,0,0,0,7,3,65,101,46,3,18,44,30,3,0,0,0,0,0,0,0,0,6,0,0,0,3,31,83,73,44,6,9,6,8,0,0,0,0,0,0,1,0,1,1,0,2,0,5,67,76,18,6,5,2,1,0,0,0,0,0,0,0,0,0,0,6,2,3,1,0,12,9,9,1,1,1,0,0,0,0,0,0,0,0,0,5,1,13,4,0,0,0,4,0,1,0,0,0,1,1,0,0,0,0,0,6,2,2,3,1,0,0,0,0,0,0,0,0,0,0
2015/1/15 6:00,13,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,32,45,77,74,42,6,10,0,0,0,0,0,0,0,0,0,0,0,0,2,5,44,73,109,424,332,55,29,1,0,0,0,0,0,0,0,0,0,0,0,1,36,81,133,150,89,91,82,59,20,0,0,0,0,0,0,0,0,0,0,0,1,4,15,74,143,71,13,37,79,41,2,0,0,0,0,0,0,0,0,5,0,0,0,2,36,121,136,79,11,22,13,11,1,0,0,0,0,0,0,0,0,1,0,2,0,22,135,121,20,15,6,2,7,0,0,0,0,0,0,0,0,0,0,4,10,4,0,0,8,3,4,4,0,0,0,3,0,0,1,0,0,0,1,15,2,12,3,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,8,2,0,4,2,0,0,0,0,1,0,0,0,0,0
2015/1/15 6:30,36,105,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,71,104,177,122,89,16,15,0,0,0,0,0,0,0,0,0,0,0,0,7,9,80,146,203,547,460,119,58,8,0,0,0,0,0,0,0,0,0,0,2,0,69,206,306,273,202,194,151,161,30,0,0,0,0,0,0,0,0,0,0,1,2,7,14,137,308,153,19,67,117,65,14,0,1,0,0,0,0,0,1,6,0,0,0,3,65,251,278,153,24,42,15,10,2,0,0,0,0,0,0,1,0,0,0,14,0,41,278,268,35,21,13,7,9,0,0,0,0,0,1,0,0,0,0,6,19,4,0,2,12,28,17,10,1,2,1,0,0,0,0,0,0,0,0,15,4,28,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,4,7,6,4,0,0,0,1,0,2,0,0,0,0
2015/1/15 7:00,43,134,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,78,142,202,162,117,13,31,0,0,0,0,0,0,0,0,0,0,0,0,10,9,92,196,251,727,510,145,75,11,0,0,0,0,0,0,0,0,0,0,9,1,84,186,348,348,279,296,215,177,41,0,0,0,0,0,0,0,0,0,1,0,3,26,26,217,389,205,29,72,212,109,16,0,0,0,0,0,0,0,0,5,0,2,1,1,109,364,440,258,41,57,27,16,0,0,0,0,0,0,0,2,1,1,0,6,2,59,428,336,59,25,21,6,14,13,1,0,0,0,1,0,0,1,0,4,13,5,1,2,15,27,21,14,2,0,2,4,1,0,0,0,0,0,0,14,4,19,11,0,1,0,1,2,1,1,0,0,0,1,0,0,0,0,1,10,3,4,5,1,0,1,0,0,0,0,0,0,0,0
2015/1/15 7:30,70,185,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,92,163,230,181,158,23,28,0,0,0,0,0,0,0,0,0,0,0,0,11,22,122,255,363,741,474,183,89,5,0,0,0,0,0,0,0,0,0,0,1,2,98,190,443,452,376,434,326,203,20,0,0,0,0,0,0,0,0,0,0,1,2,17,54,276,544,350,72,97,280,136,27,0,0,0,0,0,0,0,1,4,0,1,1,1,190,597,570,361,67,87,59,23,1,0,0,0,0,0,0,2,3,1,0,8,1,88,266,300,91,34,35,8,15,11,0,0,0,0,0,0,0,0,0,5,9,8,2,0,18,34,27,16,11,1,4,3,0,0,0,0,0,0,0,7,1,21,11,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,20,5,3,9,2,0,0,0,0,0,1,0,0,0,0
2015/1/15 8:00,71,222,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,102,222,281,202,214,30,32,0,0,0,0,0,0,0,0,0,0,0,0,10,22,132,271,378,650,416,194,71,4,0,0,0,0,0,0,0,0,0,0,4,3,105,170,469,537,390,453,370,192,31,0,0,0,0,0,0,0,0,0,1,0,4,18,56,290,576,382,64,114,291,137,33,0,0,0,0,0,0,0,0,9,2,1,0,6,178,589,694,388,67,92,55,26,1,0,0,0,0,0,0,1,1,1,2,8,2,132,356,328,81,29,27,1,17,9,1,0,0,0,1,0,0,0,1,14,12,7,1,1,18,30,18,8,2,2,6,5,0,0,0,0,0,0,1,15,6,23,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,19,5,2,8,1,0,0,0,0,1,1,0,0,0,0
2015/1/15 8:30,98,203,34,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,97,221,382,222,259,36,34,0,0,0,0,0,0,0,0,0,0,0,0,9,28,180,310,406,729,430,191,76,7,0,0,0,0,0,0,0,0,0,0,4,5,93,116,438,656,478,553,316,207,47,1,0,0,0,0,0,0,0,0,0,2,7,13,69,292,729,435,83,117,243,124,22,0,0,0,0,0,0,0,0,2,1,1,0,3,199,592,596,315,60,70,35,15,1,0,0,0,0,0,0,0,3,0,2,14,4,120,295,319,81,19,19,5,14,6,0,0,0,0,0,0,0,0,0,8,15,2,0,1,12,26,12,7,1,0,5,5,0,0,1,0,0,0,2,15,2,21,9,0,0,0,2,5,0,0,0,0,1,0,0,0,0,0,0,19,2,1,3,2,0,0,0,1,0,0,0,0,0,1
2015/1/15 9:00,97,203,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,129,203,316,245,279,32,40,0,0,0,0,0,0,0,0,0,0,0,0,0,34,163,321,406,728,505,201,88,8,0,0,0,0,0,0,0,0,0,0,4,6,86,167,412,610,508,506,310,190,39,0,0,0,0,0,0,0,0,0,0,2,2,8,58,280,610,368,79,119,226,121,20,0,0,0,0,0,0,0,1,7,1,2,1,3,192,504,554,296,55,53,26,14,1,0,0,0,0,0,0,0,2,1,1,12,0,110,303,326,48,7,11,1,11,6,0,0,0,0,0,0,0,0,0,4,13,1,2,0,13,16,5,2,1,1,7,4,0,0,2,0,0,0,0,6,2,3,9,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,11,2,5,5,1,0,0,0,0,0,0,1,0,0,0
2015/1/15 9:30,77,146,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,136,203,286,257,185,33,47,0,1,0,0,0,0,0,0,0,0,0,0,2,22,173,295,428,705,496,159,69,7,0,0,0,0,0,0,0,0,0,0,1,4,92,242,399,527,580,484,281,237,43,0,0,0,0,0,0,0,0,0,0,0,4,16,61,202,641,376,79,101,225,96,10,0,0,0,0,0,0,0,3,9,1,1,0,2,171,390,501,318,54,42,34,12,0,0,0,0,0,0,2,0,2,2,2,8,3,100,300,252,46,17,11,4,7,1,0,0,0,0,1,0,0,0,1,7,16,0,0,1,8,11,6,3,0,0,6,2,0,0,1,0,0,1,0,7,1,8,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,2,3,3,0,0,0,1,0,0,0,0,0,0,0
2015/1/15 10:00,56,124,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,119,195,231,225,172,30,37,0,0,0,0,0,0,0,0,0,1,0,0,3,26,133,252,376,541,366,141,74,7,0,0,0,0,0,0,0,0,0,0,1,5,89,212,339,436,549,443,253,215,44,0,0,0,0,0,0,0,0,0,0,1,1,20,49,220,511,469,69,95,227,98,12,0,0,0,0,0,0,0,0,5,2,0,0,0,114,351,449,269,28,29,20,7,0,0,0,0,0,0,0,1,0,0,2,13,1,92,277,243,39,8,4,1,8,1,0,0,0,0,2,0,0,0,0,11,15,1,1,0,7,9,3,0,1,0,3,0,0,0,0,0,0,0,0,4,2,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0
2015/1/15 10:30,59,118,21,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,108,174,204,242,162,30,34,0,0,0,0,0,0,0,0,0,0,0,0,0,24,115,225,376,604,359,134,58,6,0,0,0,0,0,0,0,0,0,0,3,2,85,211,297,458,550,489,257,230,40,0,0,0,0,0,0,0,0,0,0,0,2,16,50,213,500,523,80,94,214,89,16,0,0,0,0,0,0,0,0,2,1,0,0,1,116,375,473,277,44,32,13,7,1,0,0,0,0,0,0,2,0,1,1,14,5,91,263,236,32,8,8,1,5,3,0,0,0,0,0,0,0,0,0,9,13,1,1,0,7,9,4,3,1,0,4,1,0,0,0,0,0,0,0,5,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,7,0,0,0,0,0,0,0,0,6,0,0
2015/1/15 11:00,64,110,16,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,103,184,202,205,149,32,26,0,0,0,0,0,0,0,0,0,0,0,0,5,14,113,215,387,471,309,115,53,9,0,0,0,0,0,0,0,0,0,0,0,2,64,150,254,390,557,454,238,201,36,0,0,0,0,0,0,0,0,0,0,0,0,16,53,198,490,489,73,102,183,63,5,0,0,0,0,0,0,0,0,4,0,1,0,1,117,305,421,261,29,36,24,14,1,0,0,0,0,0,0,0,0,0,4,4,1,89,208,195,32,3,6,1,3,4,0,0,0,0,0,0,0,0,1,3,10,0,0,1,6,5,3,3,1,1,2,0,0,0,0,0,0,0,0,7,1,4,2,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,2,2,0,0,1,0,1,0,0,0,0,0,0
2015/1/15 11:30,79,144,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,114,208,232,182,128,21,28,0,0,0,0,0,0,0,0,0,0,0,0,0,24,157,237,385,612,312,121,60,10,0,0,0,0,0,0,0,0,0,0,1,4,56,137,290,480,594,485,264,220,35,0,0,0,0,0,0,0,0,0,0,1,0,12,61,207,625,639,78,95,216,70,11,0,0,0,0,0,0,0,2,3,0,0,0,0,112,350,438,322,36,24,36,15,0,0,0,0,0,0,0,1,1,0,1,13,3,90,219,229,45,6,2,0,5,1,0,0,0,0,0,0,0,0,5,4,7,0,1,1,6,6,7,1,0,0,6,1,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0
2015/1/15 12:00,70,160,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,117,239,197,202,125,24,29,0,0,0,0,0,0,0,0,0,0,0,0,4,22,150,224,409,500,344,122,61,7,0,0,0,0,0,0,0,0,0,0,0,7,49,135,283,519,649,556,295,232,66,0,0,0,0,0,0,0,0,0,0,0,1,8,50,205,638,679,58,105,223,86,17,0,0,0,0,0,0,0,0,3,1,0,0,0,125,369,429,331,41,27,37,16,1,0,0,0,0,0,0,0,1,0,0,6,3,92,202,208,50,11,9,2,7,5,0,0,0,0,0,0,0,0,1,3,7,1,0,1,7,10,6,2,0,0,11,2,1,0,0,0,0,0,0,4,4,7,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0
